GENE	Degree	Betweenness	Closeness	Clustering	Brokering	Bridgeness
CD34	3.000000000000000	5016.623203053589350	0.273152231434115	0.000000000000000	0.000322893122376	3198.153467994420680
CD36	14.000000000000000	1962.785132864756861	0.298065509608290	0.164835164835165	0.001258455246185	255.991770661543995
CD37	6.000000000000000	210.898861382670333	0.281852930469603	0.266666666666667	0.000473576579486	166.595493178807999
CD38	4.000000000000000	64.809361641920773	0.269679554162313	0.333333333333333	0.000287016108779	115.924383672783890
CD3D	11.000000000000000	7227.183204546204252	0.296884486339671	0.127272727272727	0.001033257991605	612.893771183074591
CD3E	20.000000000000000	9632.681675210631511	0.305635053784664	0.094736842105263	0.001948688317500	236.644946094802549
CD3EAP	8.000000000000000	481.108943777521517	0.286670780623264	0.142857142857143	0.000738041422575	156.680562935878442
CD3G	3.000000000000000	3.642432265713750	0.244641634630576	0.666666666666667	0.000107631040792	4.817645882507164
CD4	31.000000000000000	34425.412224646548566	0.315441026685679	0.055913978494624	0.003150001793851	424.126861454077073
CD40	37.000000000000000	20110.325300799413526	0.325440470769554	0.063063063063063	0.003731209414128	254.154461511617910
CD40LG	6.000000000000000	10313.653000735284877	0.294167933130699	0.066666666666667	0.000602733828436	1262.868423290844703
CD44	44.000000000000000	73655.918002321035601	0.330088464134721	0.041226215644820	0.004540528092953	422.436370043778311
CD46	9.000000000000000	2914.957631533965014	0.292593059142155	0.083333333333333	0.000887956086535	713.042452932340439
CD47	11.000000000000000	14291.559402404658613	0.279042527630947	0.036363636363636	0.001140889032397	722.608991187782976
CD48	10.000000000000000	10206.433269446515624	0.292381282059351	0.133333333333333	0.000932802353532	836.611775144691251
CD5	20.000000000000000	8493.133274141517177	0.316289361702128	0.194736842105263	0.001733426235916	435.080834802443690
CD53	6.000000000000000	1590.775060687413543	0.251305076952206	0.066666666666667	0.000602733828436	343.593069564780308
CD55	6.000000000000000	3073.365740094636749	0.280466085066562	0.000000000000000	0.000645786244753	520.800249959713142
CD58	4.000000000000000	433.766976378421873	0.267659598985941	0.000000000000000	0.000430524163169	580.524125837288238
CD59	15.000000000000000	43472.845890475931810	0.320545109539417	0.066666666666667	0.001506834571090	1099.428294245652296
CD5L	1.000000000000000	0.000000000000000	0.227308313353232	0.000000000000000	0.000107631040792	0.000000000000000
CD6	5.000000000000000	249.780992662929236	0.258506997579366	0.000000000000000	0.000538155203961	80.859335299255221
CD63	12.000000000000000	4609.828146613010176	0.292013703366125	0.121212121212121	0.001135018248354	402.521927668726960
CD68	1.000000000000000	0.000000000000000	0.233859397417504	0.000000000000000	0.000107631040792	0.000000000000000
CD7	8.000000000000000	11701.599242902220794	0.290834533274901	0.035714285714286	0.000830296600397	995.082051243305500
CD70	1.000000000000000	0.000000000000000	0.212988858832699	0.000000000000000	0.000107631040792	0.000000000000000
CD72	5.000000000000000	1070.257328599554285	0.298314336169530	0.400000000000000	0.000322893122376	474.142893568983936
CD74	14.000000000000000	15282.444481446598729	0.277012522361360	0.054945054945055	0.001424041462789	405.201331242520439
CD79A	15.000000000000000	4420.206489892919308	0.293036018419227	0.247619047619048	0.001214693174654	222.485839254034431
CD79B	12.000000000000000	172.719137252038109	0.292307692307692	0.469696969696970	0.000684924805041	38.984121147313658
CD80	4.000000000000000	153.918871777005052	0.258155043067519	0.333333333333333	0.000287016108779	117.955330897800593
CD81	17.000000000000000	14469.064261216753948	0.311204153408139	0.022058823529412	0.001789366053170	628.886837059338404
CD82	19.000000000000000	11529.094482223987143	0.299034438364982	0.099415204678363	0.001841686697999	506.043000086195775
CD83	1.000000000000000	0.000000000000000	0.246073575760786	0.000000000000000	0.000107631040792	0.000000000000000
CD84	1.000000000000000	0.000000000000000	0.239144423566961	0.000000000000000	0.000107631040792	0.000000000000000
CD86	6.000000000000000	10586.911704610081870	0.268743491843110	0.133333333333333	0.000559681412119	928.854661085318980
CD8A	13.000000000000000	11183.837084597942521	0.302146341463415	0.166666666666667	0.001166002941915	793.317555078796431
CD8B	3.000000000000000	143.757760731178450	0.240867964638478	0.333333333333333	0.000215262081584	71.753437293397965
CD9	18.000000000000000	14265.211175493224800	0.294084132561010	0.084967320261438	0.001772746554224	454.412030367630223
CD93	23.000000000000000	19660.968484410957899	0.297998588748477	0.031620553359684	0.002397236817644	313.166264111197961
CD96	1.000000000000000	0.000000000000000	0.207559815025803	0.000000000000000	0.000107631040792	0.000000000000000
CD97	2.000000000000000	90.511528508498230	0.279815684857246	0.000000000000000	0.000215262081584	266.085730966454662
CD99	9.000000000000000	2891.883196038132610	0.293017535006938	0.000000000000000	0.000968679367129	791.936887822056860
CDA	1.000000000000000	0.000000000000000	0.265033089913282	0.000000000000000	0.000107631040792	0.000000000000000
CDC123	1.000000000000000	0.000000000000000	0.248635195889531	0.000000000000000	0.000107631040792	0.000000000000000
CDC14A	2.000000000000000	32.602964755271159	0.287477954144621	0.000000000000000	0.000215262081584	293.009883532103174
